Nome da imagem            Identifi Nome da sessão       Sessão# Uso de memór Status          Nome de usuário                                    Tempo de CPU Título da janela                                                         
========================= ======== ================ =========== ============ =============== ================================================== ============ ======================================================================== 
System Idle Process              0 Services                   0          8 K Unknown         AUTORIDADE NT\SISTEMA                                 712:18:59 N/A                                                                      
wslrelay.exe                 27332 Console                    1     10.692 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                   3504 Console                    1     12.484 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  27160 Console                    1     11.844 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  27276 Console                    1     12.024 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  27412 Console                    1     11.868 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  27644 Console                    1     12.416 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  23968 Console                    1     11.860 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  26724 Console                    1     12.112 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  26752 Console                    1     11.856 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  14068 Console                    1     12.408 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  27628 Console                    1     11.848 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  26760 Console                    1     12.092 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  24156 Console                    1     11.852 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                       7488 Console                    1      7.640 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      14128 Console                    1     12.588 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
AWCC.Service.exe             27548 Services                   0    137.804 K Unknown         N/A                                                     0:04:44 N/A                                                                      
DDVRulesProcessor.exe         8096 Services                   0     22.104 K Unknown         N/A                                                     0:00:01 N/A                                                                      
XtuService.exe               27428 Services                   0     61.636 K Unknown         N/A                                                     0:00:02 N/A                                                                      
wslhost.exe                  25208 Console                    1     12.396 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  25016 Console                    1     11.848 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  27724 Console                    1     12.096 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
wslhost.exe                  27756 Console                    1     11.904 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  27788 Console                    1     11.840 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      27808 Console                    1      7.624 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
conhost.exe                  27816 Console                    1     11.840 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      27856 Console                    1      7.628 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      27948 Console                    1     12.592 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      27964 Console                    1     12.572 K Unknown         ALIEN\thyag                                             0:00:13 N/A                                                                      
wslhost.exe                  28100 Console                    1     11.792 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
wslhost.exe                  28120 Console                    1     11.848 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  28204 Console                    1     11.840 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
conhost.exe                  28212 Console                    1     11.852 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
com.docker.wsl-distro-pro    27960 Console                    1     19.720 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
com.docker.wsl-distro-pro    27916 Console                    1     19.704 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
ServiceShell.exe             27688 Services                   0    125.524 K Unknown         N/A                                                     0:00:33 N/A                                                                      
AWCC.Background.Server.ex    28892 Console                    1    121.940 K Running         ALIEN\thyag                                             0:08:10 N/A                                                                      
Dell.TechHub.exe             29664 Services                   0     87.572 K Unknown         N/A                                                     0:00:05 N/A                                                                      
wsl.exe                      11500 Console                    1      7.648 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      26164 Console                    1      7.636 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      28820 Console                    1     12.624 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      28812 Console                    1     12.572 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  27876 Console                    1     11.784 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
wslhost.exe                  29372 Console                    1     11.944 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  21276 Console                    1     11.848 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
conhost.exe                  29056 Console                    1     11.868 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      28948 Console                    1      7.524 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      29496 Console                    1      7.628 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      29476 Console                    1     12.600 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wsl.exe                      29144 Console                    1     12.616 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
wslhost.exe                  29688 Console                    1     11.752 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
wslhost.exe                  29484 Console                    1     11.768 K Running         ALIEN\thyag                                             0:00:00 C:\Program Files\WSL\wslhost.exe                                         
conhost.exe                  29524 Console                    1     11.888 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
conhost.exe                  29592 Console                    1     11.868 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
svchost.exe                  30240 Services                   0     14.952 K Unknown         N/A                                                     0:00:02 N/A                                                                      
ApplicationFrameHost.exe     30356 Console                    1     68.804 K Running         ALIEN\thyag                                             0:00:03 WhatsApp                                                                 
Dell.TechHub.Diagnostics.    30400 Services                   0    115.224 K Unknown         N/A                                                     0:00:13 N/A                                                                      
conhost.exe                  30420 Services                   0     10.960 K Unknown         N/A                                                     0:00:04 N/A                                                                      
svchost.exe                  30716 Services                   0     16.220 K Unknown         N/A                                                     0:00:02 N/A                                                                      
svchost.exe                  29832 Console                    1     26.124 K Unknown         ALIEN\thyag                                             0:00:01 N/A                                                                      
DDVDataCollector.exe         30856 Services                   0     92.544 K Unknown         N/A                                                     0:00:05 N/A                                                                      
DDVCollectorSvcApi.exe       31032 Services                   0     13.096 K Unknown         N/A                                                     0:00:00 N/A                                                                      
OCControl.Service.exe        31196 Console                    1  1.311.276 K Running         N/A                                                     0:00:59 N/A                                                                      
GameLibraryAppService.exe     5108 Console                    1     39.248 K Running         ALIEN\thyag                                             0:00:00 N/A                                                                      
NahimicService.exe           28528 Services                   0     29.580 K Unknown         N/A                                                     0:00:06 N/A                                                                      
msedgewebview2.exe           20504 Console                    1     13.388 K Running         ALIEN\thyag                                             0:00:08 N/A                                                                      
msedgewebview2.exe           20604 Console                    1     12.848 K Running         ALIEN\thyag                                             0:00:00 N/A                                                                      
msedgewebview2.exe           13964 Console                    1     10.356 K Running         ALIEN\thyag                                             0:00:11 N/A                                                                      
msedgewebview2.exe           13628 Console                    1      7.196 K Running         ALIEN\thyag                                             0:00:03 OleMainThreadWndName                                                     
msedgewebview2.exe           11824 Console                    1      3.532 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
msedgewebview2.exe           20556 Console                    1      7.084 K Unknown         ALIEN\thyag                                             0:00:22 N/A                                                                      
WhatsApp.exe                  3144 Console                    1    540.216 K Running         ALIEN\thyag                                             0:03:03 MediaPlayer SMTC window - {EE997AE5-93D4-45B3-ABED-DBCBA55A9A54}         
WhatsApp.exe                 14988 Console                    1     69.056 K Running         ALIEN\thyag                                             0:00:04 N/A                                                                      
RuntimeBroker.exe             5012 Console                    1     50.672 K Running         ALIEN\thyag                                             0:00:08 OLEChannelWnd                                                            
RuntimeBroker.exe            30652 Console                    1     31.280 K Unknown         ALIEN\thyag                                             0:00:10 N/A                                                                      
QuickShare.exe               30084 Console                    1    104.116 K Running         ALIEN\thyag                                             0:02:55 N/A                                                                      
RuntimeBroker.exe            11076 Console                    1     15.556 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
docker.exe                    5248 Console                    1     27.420 K Unknown         ALIEN\thyag                                             0:00:05 N/A                                                                      
com.docker.cli.exe           18864 Console                    1     17.348 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
docker-compose.exe           16448 Console                    1     35.100 K Unknown         ALIEN\thyag                                             0:00:02 N/A                                                                      
chrome.exe                   26856 Console                    1    158.788 K Unknown         ALIEN\thyag                                             0:00:48 N/A                                                                      
UserOOBEBroker.exe            4156 Console                    1     11.792 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
Microsoft.SharePoint.exe     30248 Console                    1     10.868 K Running         ALIEN\thyag                                             0:00:04 N/A                                                                      
FileSyncHelper.exe           12180 Services                   0     30.680 K Unknown         N/A                                                     0:00:07 N/A                                                                      
msedgewebview2.exe           29188 Console                    1      5.048 K Unknown         ALIEN\thyag                                             0:00:01 N/A                                                                      
chrome.exe                   35012 Console                    1     24.652 K Unknown         ALIEN\thyag                                             0:00:11 N/A                                                                      
chrome.exe                   48720 Console                    1     62.272 K Unknown         ALIEN\thyag                                             0:00:02 N/A                                                                      
chrome.exe                   41048 Console                    1    188.564 K Unknown         ALIEN\thyag                                             0:35:36 N/A                                                                      
chrome.exe                   48060 Console                    1     96.056 K Unknown         ALIEN\thyag                                             0:00:04 N/A                                                                      
chrome.exe                   36180 Console                    1     90.464 K Unknown         ALIEN\thyag                                             0:00:04 N/A                                                                      
svchost.exe                   9544 Services                   0     11.152 K Unknown         N/A                                                     0:00:01 N/A                                                                      
svchost.exe                  45396 Services                   0     14.956 K Unknown         N/A                                                     0:00:00 N/A                                                                      
backgroundTaskHost.exe        3872 Console                    1      2.388 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
WUDFHost.exe                 82212 Services                   0     13.188 K Unknown         N/A                                                     0:00:17 N/A                                                                      
wlanext.exe                  48960 Services                   0     15.316 K Unknown         N/A                                                     0:00:00 N/A                                                                      
MoNotificationUx.exe         59724 Console                    1     15.484 K Running         ALIEN\thyag                                             0:00:00 WUIconWindow                                                             
svchost.exe                  70016 Services                   0     13.684 K Unknown         N/A                                                     0:00:00 N/A                                                                      
msrdc.exe                    80584 Console                    1     62.112 K Running         ALIEN\thyag                                             0:00:02 N/A                                                                      
msrdc.exe                    47824 Console                    1     61.940 K Running         ALIEN\thyag                                             0:00:02 N/A                                                                      
msrdc.exe                    56616 Console                    1     65.416 K Running         ALIEN\thyag                                             0:00:02 N/A                                                                      
msrdc.exe                    88592 Console                    1     63.752 K Running         ALIEN\thyag                                             0:00:02 N/A                                                                      
svchost.exe                  64708 Services                   0     35.200 K Unknown         N/A                                                     0:00:01 N/A                                                                      
SearchFilterHost.exe         61864 Services                   0     10.756 K Unknown         N/A                                                     0:00:00 N/A                                                                      
logioptionsplus_appbroker    82560 Console                    1     12.708 K Running         ALIEN\thyag                                             0:00:07 t                                                                        
PowerToys.MouseWithoutBor    44840 Console                    1     66.392 K Running         ALIEN\thyag                                             0:00:01 .NET-BroadcastEventWindow.378734a.0                                      
SearchFilterHost.exe          8400 Services                   0      9.408 K Unknown         N/A                                                     0:00:00 N/A                                                                      
unsecapp.exe                 84140 Console                    1     13.704 K Running         ALIEN\thyag                                             0:00:00 OleMainThreadWndName                                                     
SearchFilterHost.exe         54152 Services                   0     10.756 K Unknown         N/A                                                     0:00:00 N/A                                                                      
LogiAiPromptBuilder.exe      46344 Console                    1    111.968 K Running         ALIEN\thyag                                             0:01:10 Logi AI Prompt Builder                                                   
msedgewebview2.exe           54772 Console                    1     20.596 K Running         ALIEN\thyag                                             0:00:03 N/A                                                                      
msedgewebview2.exe           80544 Console                    1     12.896 K Running         ALIEN\thyag                                             0:00:00 N/A                                                                      
msedgewebview2.exe           82788 Console                    1     11.400 K Running         ALIEN\thyag                                             0:00:00 N/A                                                                      
msedgewebview2.exe           61132 Console                    1      8.384 K Running         ALIEN\thyag                                             0:00:01 OleMainThreadWndName                                                     
msedgewebview2.exe           84716 Console                    1      3.484 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
msedgewebview2.exe           96140 Console                    1      7.256 K Unknown         ALIEN\thyag                                             0:00:02 N/A                                                                      
svchost.exe                  62628 Services                   0      8.184 K Unknown         N/A                                                     0:00:00 N/A                                                                      
SystemSettings.exe            2216 Console                    1      2.540 K Running         ALIEN\thyag                                             0:00:03 Configurações                                                            
chrome.exe                   48764 Console                    1    272.420 K Unknown         ALIEN\thyag                                             0:02:39 N/A                                                                      
dllhost.exe                  60024 Console                    1     11.288 K Running         ALIEN\thyag                                             0:00:00 OleMainThreadWndName                                                     
dllhost.exe                   9944 Console                    1     29.420 K Running         ALIEN\thyag                                             0:00:00 OleMainThreadWndName                                                     
SearchFilterHost.exe         92244 Services                   0      9.424 K Unknown         N/A                                                     0:00:00 N/A                                                                      
ShellHost.exe                81300 Console                    1     61.996 K Running         ALIEN\thyag                                             0:00:00 Quick Settings                                                           
LockApp.exe                  70876 Console                    1    100.932 K Running         ALIEN\thyag                                             0:00:01 Gostou da imagem que você vê? Escolha uma opção abaixo                   
RuntimeBroker.exe            64532 Console                    1     52.268 K Running         ALIEN\thyag                                             0:00:00 N/A                                                                      
chrome.exe                   45828 Console                    1    240.072 K Unknown         ALIEN\thyag                                             0:01:30 N/A                                                                      
chrome.exe                   38376 Console                    1     69.952 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
Code.exe                     18688 Console                    1    677.056 K Unknown         ALIEN\thyag                                             0:00:17 N/A                                                                      
Code.exe                     27308 Console                    1    207.392 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
Code.exe                     97736 Console                    1    359.996 K Unknown         ALIEN\thyag                                             0:00:07 N/A                                                                      
SearchProtocolHost.exe       64084 Services                   0     18.692 K Unknown         N/A                                                     0:00:00 N/A                                                                      
chrome.exe                   47060 Console                    1     30.360 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
chrome.exe                   92436 Console                    1    153.216 K Unknown         ALIEN\thyag                                             0:00:03 N/A                                                                      
svchost.exe                  71316 Services                   0      9.108 K Unknown         N/A                                                     0:00:00 N/A                                                                      
svchost.exe                   3484 Services                   0      9.080 K Unknown         N/A                                                     0:00:00 N/A                                                                      
chrome.exe                   52276 Console                    1     62.012 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
RuntimeBroker.exe            76912 Console                    1     29.416 K Running         ALIEN\thyag                                             0:00:00 OLEChannelWnd                                                            
sppsvc.exe                   45856 Services                   0     15.472 K Unknown         N/A                                                     0:00:00 N/A                                                                      
chrome.exe                   74064 Console                    1     38.612 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
cmd.exe                      25384 Console                    1      6.516 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
tasklist.exe                 25196 Console                    1     13.816 K Unknown         ALIEN\thyag                                             0:00:00 N/A                                                                      
